Date,Open,High,Low,Close,Adj Close,Volume
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.728633880615234,146062000
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,39.17565155029297,134768000
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,39.346343994140625,113528400
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.4833984375,111852000
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,39.02658462524414,142623200
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.73344039916992,169709600
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.656700134277344,214277600
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.45270919799805,266157600
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.52963638305664,136272800
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,44.198219299316406,224805200
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.51799774169922,169805600
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.73198699951172,113611200
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,45.04694366455078,92844800
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.69129180908203,111957200
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.51751708984375,104848800
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,45.411319732666016,83115200
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.998600006103516,94780800
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,45.41856002807617,76732400
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,45.13134765625,69176000
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.96722412109375,73190800
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,45.28582000732422,73603200
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,45.17238235473633,60962800
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,45.46200942993164,80233600
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,45.411319732666016,92936000
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,45.515106201171875,69844000
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,45.35097885131836,90056400
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,45.254432678222656,74762000
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,45.102378845214844,109931200
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.91576385498047,93770000
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,46.29951477050781,105064800
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.65671920776367,86264000
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.81842803955078,83734400
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.69292068481445,85388800
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,46.26813888549805,106627200
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,46.154701232910156,73234000
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,46.408119201660156,67644400
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,46.02677536010742,86553600
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,46.05091094970703,86440400
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,45.57785415649414,246876800
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.5537109375,73939600
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.81758117675781,134314000
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,45.013084411621094,82514800
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.7620735168457,102847600
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.631736755371094,108801600
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.9680061340332,126652400
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.51346969604492,98276800
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,44.448299407958984,101141200
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.771724700927734,69460800
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.67759704589844,90950800
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,45.177207946777344,70925200
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,44.390380859375,55819200
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.74758529663086,66416800
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,45.36787796020508,69940800
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.9978141784668,79026400
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.94231033325195,63756400
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,45.34614944458008,75326000
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,46.10642623901367,72164400
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,46.17884063720703,50055600
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,46.07746887207031,60172400
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,46.207801818847656,62138000
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,45.954376220703125,65573600
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,46.31158447265625,81147200
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,46.20538330078125,82704800
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,46.24641036987305,63957600
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.58189392089844,74791600
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,47.02116394042969,66839600
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.87393569946289,76304000
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,46.094356536865234,96096000
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.83610534667969,84118000
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.927818298339844,157492000
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,48.6334342956543,271742800
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,50.05502700805664,249616000
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,50.1998405456543,133789600
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,50.46051025390625,101701600
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,49.987449645996094,102349600
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,50.021240234375,90102000
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,50.414649963378906,93970400
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,50.26448059082031,98444800
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,50.58903121948242,103563600
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,50.802181243896484,82992000
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.92085647583008,115230400
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.66684341430664,114001600
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.698631286621094,141708000
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,52.185157775878906,121150800
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,52.08342742919922,104639200
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,52.085853576660156,76072400
2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,52.192420959472656,75532800
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,52.354705810546875,73905600
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,52.785831451416016,82100400
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,53.21209716796875,91107200
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,54.006526947021484,109019200
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,54.5030517578125,195175200
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,55.132774353027344,173360400
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,55.30958557128906,109560400
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,54.94870376586914,133332000
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,54.03559494018555,137160000
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,53.59962844848633,150479200
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.880279541015625,158066000
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,54.217247009277344,142996000
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,53.543922424316406,197114800
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.837284088134766,166825600
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,54.21481704711914,127997200
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,52.771297454833984,148780400
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,52.858482360839844,126286800
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,52.88996887207031,108495200
2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,53.29202651977539,106435200
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.71800994873047,384986800
2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,53.47610092163086,110773600
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.815185546875,98217600
2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,53.38649368286133,95938800
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,54.48366165161133,120724800
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,54.675010681152344,91717600
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,55.04315948486328,94403200
2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,55.532413482666016,99152800
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,56.20815658569336,114619200
2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,55.219966888427734,128168000
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,54.323814392089844,134322000
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,54.1978759765625,118655600
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,54.94870376586914,107564000
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,52.40314865112305,167962400
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,51.940528869628906,212497600
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,53.79581832885742,161351600
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,52.64534378051758,123164000
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,53.80550003051758,116736000
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,53.57298278808594,91541600
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,52.3207893371582,130325200
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,53.117637634277344,132314800
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,53.44219970703125,115168400
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.94597244262695,155071200
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,52.095542907714844,163702000
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,53.23632049560547,119423200
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,52.388607025146484,189033600
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,51.40526580810547,183742000
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,51.66199493408203,146640000
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,53.00865936279297,153435600
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.82245635986328,233292800
